clean_id,noise_id,category,snr_db,seed,output_path,clean_ref_path,subtype,duration_sec,achieved_snr_db,snr_dev_db,norm_factor,rir_rt60_sec,clip_frac
2277-149896-0019.flac,2-109371-D-16.wav,non_stationary,-5.0,155,data/mixtures\mix_non_stationary_wind_-5dB_0113.wav,data/mixtures\clean_ref_non_stationary_wind_-5dB_0113.wav,wind,3.56,-5.0,0.0,1.0,0.0,1.0
2277-149897-0026.flac,4-144083-C-16.wav,non_stationary,-5.0,156,data/mixtures\mix_non_stationary_wind_-5dB_0114.wav,data/mixtures\clean_ref_non_stationary_wind_-5dB_0114.wav,wind,6.815,-5.0,0.0,1.0,0.0,1.0
2277-149897-0012.flac,2-205966-A-16.wav,non_stationary,-5.0,157,data/mixtures\mix_non_stationary_wind_-5dB_0115.wav,data/mixtures\clean_ref_non_stationary_wind_-5dB_0115.wav,wind,3.09,-5.0,0.0,1.0,0.0,1.0
2277-149897-0013.flac,2-188822-C-40.wav,non_stationary,-5.0,158,data/mixtures\mix_non_stationary_helicopter_-5dB_0116.wav,data/mixtures\clean_ref_non_stationary_helicopter_-5dB_0116.wav,helicopter,4.415,-5.0,0.0,1.0,0.0,1.0
2277-149874-0001.flac,1-172649-D-40.wav,non_stationary,-5.0,159,data/mixtures\mix_non_stationary_helicopter_-5dB_0117.wav,data/mixtures\clean_ref_non_stationary_helicopter_-5dB_0117.wav,helicopter,7.04,-5.0,0.0,1.0,0.0,1.0
2277-149896-0023.flac,4-175000-B-40.wav,non_stationary,-5.0,160,data/mixtures\mix_non_stationary_helicopter_-5dB_0118.wav,data/mixtures\clean_ref_non_stationary_helicopter_-5dB_0118.wav,helicopter,3.89,-5.0,0.0,1.0,0.0,1.0
2277-149897-0017.flac,4-144083-B-16.wav,non_stationary,-5.0,161,data/mixtures\mix_non_stationary_wind_-5dB_0119.wav,data/mixtures\clean_ref_non_stationary_wind_-5dB_0119.wav,wind,7.3,-5.0,0.0,1.0,0.0,1.0
2277-149897-0020.flac,5-177957-D-40.wav,non_stationary,-5.0,162,data/mixtures\mix_non_stationary_helicopter_-5dB_0120.wav,data/mixtures\clean_ref_non_stationary_helicopter_-5dB_0120.wav,helicopter,4.62,-5.0,0.0,1.0,0.0,1.0
2035-152373-0016.flac,2-78781-A-47.wav,non_stationary,0.0,163,data/mixtures\mix_non_stationary_aircraft_0dB_0121.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0121.wav,aircraft,6.59,-0.0,0.0,1.0,0.0,1.0
2277-149897-0026.flac,4-161105-B-47.wav,non_stationary,0.0,164,data/mixtures\mix_non_stationary_aircraft_0dB_0122.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0122.wav,aircraft,6.815,0.0,0.0,1.0,0.0,1.0
2035-147961-0016.flac,3-128512-A-47.wav,non_stationary,0.0,165,data/mixtures\mix_non_stationary_aircraft_0dB_0123.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0123.wav,aircraft,3.265,0.0,0.0,1.0,0.0,1.0
2035-147960-0015.flac,4-161103-A-47.wav,non_stationary,0.0,166,data/mixtures\mix_non_stationary_aircraft_0dB_0124.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0124.wav,aircraft,1.56,0.0,0.0,1.0,0.0,1.0
2277-149896-0027.flac,1-137296-A-16.wav,non_stationary,0.0,167,data/mixtures\mix_non_stationary_wind_0dB_0125.wav,data/mixtures\clean_ref_non_stationary_wind_0dB_0125.wav,wind,3.595,-0.0,0.0,1.0,0.0,1.0
2035-147961-0013.flac,4-144085-A-16.wav,non_stationary,0.0,168,data/mixtures\mix_non_stationary_wind_0dB_0126.wav,data/mixtures\clean_ref_non_stationary_wind_0dB_0126.wav,wind,4.98,0.0,0.0,1.0,0.0,1.0
2035-147961-0029.flac,3-193767-A-47.wav,non_stationary,0.0,169,data/mixtures\mix_non_stationary_aircraft_0dB_0127.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0127.wav,aircraft,3.73,0.0,0.0,1.0,0.0,1.0
2277-149897-0021.flac,2-74361-A-47.wav,non_stationary,0.0,170,data/mixtures\mix_non_stationary_aircraft_0dB_0128.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0128.wav,aircraft,4.685,-0.0,0.0,1.0,0.0,1.0
2277-149896-0011.flac,3-128512-B-47.wav,non_stationary,0.0,171,data/mixtures\mix_non_stationary_aircraft_0dB_0129.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0129.wav,aircraft,4.465,-0.0,0.0,1.0,0.0,1.0
2277-149897-0031.flac,4-144083-C-16.wav,non_stationary,0.0,172,data/mixtures\mix_non_stationary_wind_0dB_0130.wav,data/mixtures\clean_ref_non_stationary_wind_0dB_0130.wav,wind,4.405,0.0,0.0,1.0,0.0,1.0
2035-152373-0013.flac,3-154926-A-40.wav,non_stationary,0.0,173,data/mixtures\mix_non_stationary_helicopter_0dB_0131.wav,data/mixtures\clean_ref_non_stationary_helicopter_0dB_0131.wav,helicopter,20.47,0.0,0.0,1.0,0.0,1.0
2277-149896-0005.flac,5-117773-A-16.wav,non_stationary,0.0,174,data/mixtures\mix_non_stationary_wind_0dB_0132.wav,data/mixtures\clean_ref_non_stationary_wind_0dB_0132.wav,wind,5.6,0.0,0.0,1.0,0.0,1.0
2035-147960-0001.flac,1-29532-A-16.wav,non_stationary,0.0,175,data/mixtures\mix_non_stationary_wind_0dB_0133.wav,data/mixtures\clean_ref_non_stationary_wind_0dB_0133.wav,wind,3.925,0.0,0.0,1.0,0.0,1.0
2277-149874-0005.flac,5-177957-E-40.wav,non_stationary,0.0,176,data/mixtures\mix_non_stationary_helicopter_0dB_0134.wav,data/mixtures\clean_ref_non_stationary_helicopter_0dB_0134.wav,helicopter,6.37,0.0,0.0,1.0,0.0,1.0
2035-147960-0007.flac,2-37806-C-40.wav,non_stationary,0.0,177,data/mixtures\mix_non_stationary_helicopter_0dB_0135.wav,data/mixtures\clean_ref_non_stationary_helicopter_0dB_0135.wav,helicopter,4.6,0.0,0.0,1.0,0.0,1.0
2277-149897-0015.flac,5-217186-A-16.wav,non_stationary,0.0,178,data/mixtures\mix_non_stationary_wind_0dB_0136.wav,data/mixtures\clean_ref_non_stationary_wind_0dB_0136.wav,wind,3.04,-0.0,0.0,1.0,0.0,1.0
2277-149897-0030.flac,2-205966-A-16.wav,non_stationary,0.0,179,data/mixtures\mix_non_stationary_wind_0dB_0137.wav,data/mixtures\clean_ref_non_stationary_wind_0dB_0137.wav,wind,2.55,0.0,0.0,1.0,0.0,1.0
2035-152373-0014.flac,1-172649-E-40.wav,non_stationary,0.0,180,data/mixtures\mix_non_stationary_helicopter_0dB_0138.wav,data/mixtures\clean_ref_non_stationary_helicopter_0dB_0138.wav,helicopter,7.35,0.0,0.0,1.0,0.0,1.0
2035-152373-0000.flac,1-172649-A-40.wav,non_stationary,0.0,181,data/mixtures\mix_non_stationary_helicopter_0dB_0139.wav,data/mixtures\clean_ref_non_stationary_helicopter_0dB_0139.wav,helicopter,7.875,0.0,0.0,1.0,0.0,1.0
2277-149897-0036.flac,1-43807-D-47.wav,non_stationary,0.0,182,data/mixtures\mix_non_stationary_aircraft_0dB_0140.wav,data/mixtures\clean_ref_non_stationary_aircraft_0dB_0140.wav,aircraft,4.42,0.0,0.0,1.0,0.0,1.0
2277-149896-0013.flac,2-37806-C-40.wav,non_stationary,5.0,183,data/mixtures\mix_non_stationary_helicopter_5dB_0141.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0141.wav,helicopter,6.09,5.0,0.0,1.0,0.0,1.0
2035-147961-0026.flac,1-172649-A-40.wav,non_stationary,5.0,184,data/mixtures\mix_non_stationary_helicopter_5dB_0142.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0142.wav,helicopter,2.875,5.0,0.0,1.0,0.0,1.0
2035-147960-0001.flac,3-154926-B-40.wav,non_stationary,5.0,185,data/mixtures\mix_non_stationary_helicopter_5dB_0143.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0143.wav,helicopter,3.925,5.0,0.0,1.0,0.0,1.0
2035-152373-0002.flac,3-154926-A-40.wav,non_stationary,5.0,186,data/mixtures\mix_non_stationary_helicopter_5dB_0144.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0144.wav,helicopter,9.34,5.0,0.0,1.0,0.0,1.0
2277-149896-0010.flac,4-161100-A-47.wav,non_stationary,5.0,187,data/mixtures\mix_non_stationary_aircraft_5dB_0145.wav,data/mixtures\clean_ref_non_stationary_aircraft_5dB_0145.wav,aircraft,5.275,5.0,0.0,1.0,0.0,1.0
2277-149896-0012.flac,5-217186-A-16.wav,non_stationary,5.0,188,data/mixtures\mix_non_stationary_wind_5dB_0146.wav,data/mixtures\clean_ref_non_stationary_wind_5dB_0146.wav,wind,2.495,5.0,0.0,1.0,0.0,1.0
2277-149874-0001.flac,1-137296-A-16.wav,non_stationary,5.0,189,data/mixtures\mix_non_stationary_wind_5dB_0147.wav,data/mixtures\clean_ref_non_stationary_wind_5dB_0147.wav,wind,7.04,5.0,0.0,1.0,0.0,1.0
2277-149897-0011.flac,3-115387-B-47.wav,non_stationary,5.0,190,data/mixtures\mix_non_stationary_aircraft_5dB_0148.wav,data/mixtures\clean_ref_non_stationary_aircraft_5dB_0148.wav,aircraft,3.3,5.0,0.0,1.0,0.0,1.0
2035-152373-0007.flac,3-246513-B-16.wav,non_stationary,5.0,191,data/mixtures\mix_non_stationary_wind_5dB_0149.wav,data/mixtures\clean_ref_non_stationary_wind_5dB_0149.wav,wind,12.94,5.0,0.0,1.0,0.0,1.0
2277-149897-0023.flac,5-215445-A-47.wav,non_stationary,5.0,192,data/mixtures\mix_non_stationary_aircraft_5dB_0150.wav,data/mixtures\clean_ref_non_stationary_aircraft_5dB_0150.wav,aircraft,3.31,5.0,0.0,1.0,0.0,1.0
2277-149874-0021.flac,4-175000-C-40.wav,non_stationary,5.0,193,data/mixtures\mix_non_stationary_helicopter_5dB_0151.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0151.wav,helicopter,2.985,5.0,0.0,1.0,0.0,1.0
2277-149897-0006.flac,3-154926-A-40.wav,non_stationary,5.0,194,data/mixtures\mix_non_stationary_helicopter_5dB_0152.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0152.wav,helicopter,3.385,5.0,0.0,1.0,0.0,1.0
2277-149897-0036.flac,3-68630-B-40.wav,non_stationary,5.0,195,data/mixtures\mix_non_stationary_helicopter_5dB_0153.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0153.wav,helicopter,4.42,5.0,0.0,1.0,0.0,1.0
2277-149896-0024.flac,2-37806-A-40.wav,non_stationary,5.0,196,data/mixtures\mix_non_stationary_helicopter_5dB_0154.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0154.wav,helicopter,4.5,5.0,0.0,1.0,0.0,1.0
2277-149897-0017.flac,1-24796-A-47.wav,non_stationary,5.0,197,data/mixtures\mix_non_stationary_aircraft_5dB_0155.wav,data/mixtures\clean_ref_non_stationary_aircraft_5dB_0155.wav,aircraft,7.3,5.0,0.0,1.0,0.0,1.0
2277-149897-0026.flac,2-188822-A-40.wav,non_stationary,5.0,198,data/mixtures\mix_non_stationary_helicopter_5dB_0156.wav,data/mixtures\clean_ref_non_stationary_helicopter_5dB_0156.wav,helicopter,6.815,5.0,0.0,1.0,0.0,1.0
2035-147960-0013.flac,4-251959-A-47.wav,non_stationary,5.0,199,data/mixtures\mix_non_stationary_aircraft_5dB_0157.wav,data/mixtures\clean_ref_non_stationary_aircraft_5dB_0157.wav,aircraft,2.675,5.0,0.0,1.0,0.0,1.0
2277-149896-0023.flac,3-134699-B-16.wav,non_stationary,5.0,200,data/mixtures\mix_non_stationary_wind_5dB_0158.wav,data/mixtures\clean_ref_non_stationary_wind_5dB_0158.wav,wind,3.89,5.0,0.0,1.0,0.0,1.0
2035-152373-0016.flac,1-24796-A-47.wav,non_stationary,5.0,201,data/mixtures\mix_non_stationary_aircraft_5dB_0159.wav,data/mixtures\clean_ref_non_stationary_aircraft_5dB_0159.wav,aircraft,6.59,5.0,0.0,1.0,0.0,1.0
2035-147961-0005.flac,3-128512-B-47.wav,non_stationary,5.0,202,data/mixtures\mix_non_stationary_aircraft_5dB_0160.wav,data/mixtures\clean_ref_non_stationary_aircraft_5dB_0160.wav,aircraft,9.42,5.0,0.0,1.0,0.0,1.0
2277-149896-0021.flac,4-251959-A-47.wav,non_stationary,10.0,203,data/mixtures\mix_non_stationary_aircraft_10dB_0161.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0161.wav,aircraft,3.37,10.0,0.0,1.0,0.0,1.0
2035-147960-0010.flac,5-217186-B-16.wav,non_stationary,10.0,204,data/mixtures\mix_non_stationary_wind_10dB_0162.wav,data/mixtures\clean_ref_non_stationary_wind_10dB_0162.wav,wind,9.585,10.0,0.0,1.0,0.0,1.0
2277-149896-0024.flac,5-191131-A-40.wav,non_stationary,10.0,205,data/mixtures\mix_non_stationary_helicopter_10dB_0163.wav,data/mixtures\clean_ref_non_stationary_helicopter_10dB_0163.wav,helicopter,4.5,10.0,0.0,1.0,0.0,1.0
2277-149897-0011.flac,1-43807-D-47.wav,non_stationary,10.0,206,data/mixtures\mix_non_stationary_aircraft_10dB_0164.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0164.wav,aircraft,3.3,10.0,0.0,1.0,0.0,1.0
2035-147961-0008.flac,2-109374-A-16.wav,non_stationary,10.0,207,data/mixtures\mix_non_stationary_wind_10dB_0165.wav,data/mixtures\clean_ref_non_stationary_wind_10dB_0165.wav,wind,4.25,10.0,0.0,1.0,0.0,1.0
2277-149874-0001.flac,2-160888-A-47.wav,non_stationary,10.0,208,data/mixtures\mix_non_stationary_aircraft_10dB_0166.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0166.wav,aircraft,7.04,10.0,0.0,1.0,0.0,1.0
2277-149874-0016.flac,2-78781-A-47.wav,non_stationary,10.0,209,data/mixtures\mix_non_stationary_aircraft_10dB_0167.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0167.wav,aircraft,5.325,10.0,0.0,1.0,0.0,1.0
2277-149897-0030.flac,1-24796-A-47.wav,non_stationary,10.0,210,data/mixtures\mix_non_stationary_aircraft_10dB_0168.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0168.wav,aircraft,2.55,10.0,0.0,1.0,0.0,1.0
2035-147960-0001.flac,4-161099-B-47.wav,non_stationary,10.0,211,data/mixtures\mix_non_stationary_aircraft_10dB_0169.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0169.wav,aircraft,3.925,10.0,0.0,1.0,0.0,1.0
2277-149896-0014.flac,2-98866-A-47.wav,non_stationary,10.0,212,data/mixtures\mix_non_stationary_aircraft_10dB_0170.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0170.wav,aircraft,4.07,10.0,0.0,1.0,0.0,1.0
2035-147960-0010.flac,5-251962-A-47.wav,non_stationary,10.0,213,data/mixtures\mix_non_stationary_aircraft_10dB_0171.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0171.wav,aircraft,9.585,10.0,0.0,1.0,0.0,1.0
2035-152373-0002.flac,2-109374-A-16.wav,non_stationary,10.0,214,data/mixtures\mix_non_stationary_wind_10dB_0172.wav,data/mixtures\clean_ref_non_stationary_wind_10dB_0172.wav,wind,9.34,10.0,0.0,1.0,0.0,1.0
2277-149897-0020.flac,3-143562-A-47.wav,non_stationary,10.0,215,data/mixtures\mix_non_stationary_aircraft_10dB_0173.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0173.wav,aircraft,4.62,10.0,0.0,1.0,0.0,1.0
2277-149896-0007.flac,3-150979-C-40.wav,non_stationary,10.0,216,data/mixtures\mix_non_stationary_helicopter_10dB_0174.wav,data/mixtures\clean_ref_non_stationary_helicopter_10dB_0174.wav,helicopter,5.375,10.0,0.0,1.0,0.0,1.0
2035-152373-0017.flac,2-74361-A-47.wav,non_stationary,10.0,217,data/mixtures\mix_non_stationary_aircraft_10dB_0175.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0175.wav,aircraft,7.855,10.0,0.0,1.0,0.0,1.0
2277-149874-0018.flac,2-188822-D-40.wav,non_stationary,10.0,218,data/mixtures\mix_non_stationary_helicopter_10dB_0176.wav,data/mixtures\clean_ref_non_stationary_helicopter_10dB_0176.wav,helicopter,5.02,10.0,0.0,1.0,0.0,1.0
2277-149874-0021.flac,1-181071-A-40.wav,non_stationary,10.0,219,data/mixtures\mix_non_stationary_helicopter_10dB_0177.wav,data/mixtures\clean_ref_non_stationary_helicopter_10dB_0177.wav,helicopter,2.985,10.0,0.0,1.0,0.0,1.0
2277-149896-0010.flac,1-36929-A-47.wav,non_stationary,10.0,220,data/mixtures\mix_non_stationary_aircraft_10dB_0178.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0178.wav,aircraft,5.275,10.0,0.0,1.0,0.0,1.0
2277-149874-0004.flac,2-98866-A-47.wav,non_stationary,10.0,221,data/mixtures\mix_non_stationary_aircraft_10dB_0179.wav,data/mixtures\clean_ref_non_stationary_aircraft_10dB_0179.wav,aircraft,3.215,10.0,0.0,1.0,0.0,1.0
2277-149896-0031.flac,4-193480-B-40.wav,non_stationary,10.0,222,data/mixtures\mix_non_stationary_helicopter_10dB_0180.wav,data/mixtures\clean_ref_non_stationary_helicopter_10dB_0180.wav,helicopter,3.61,10.0,0.0,1.0,0.0,1.0
2277-149874-0005.flac,3-134699-B-16.wav,non_stationary,15.0,223,data/mixtures\mix_non_stationary_wind_15dB_0181.wav,data/mixtures\clean_ref_non_stationary_wind_15dB_0181.wav,wind,6.37,15.0,0.0,1.0,0.0,1.0
2277-149896-0008.flac,4-163606-A-16.wav,non_stationary,15.0,224,data/mixtures\mix_non_stationary_wind_15dB_0182.wav,data/mixtures\clean_ref_non_stationary_wind_15dB_0182.wav,wind,6.94,15.0,0.0,1.0,0.0,1.0
2035-147960-0016.flac,4-175000-C-40.wav,non_stationary,15.0,225,data/mixtures\mix_non_stationary_helicopter_15dB_0183.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0183.wav,helicopter,4.895,15.0,0.0,1.0,0.0,1.0
2035-152373-0009.flac,5-251963-A-47.wav,non_stationary,15.0,226,data/mixtures\mix_non_stationary_aircraft_15dB_0184.wav,data/mixtures\clean_ref_non_stationary_aircraft_15dB_0184.wav,aircraft,17.32,15.0,0.0,1.0,0.0,1.0
2277-149897-0011.flac,5-177957-D-40.wav,non_stationary,15.0,227,data/mixtures\mix_non_stationary_helicopter_15dB_0185.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0185.wav,helicopter,3.3,15.0,0.0,1.0,0.0,1.0
2277-149896-0017.flac,4-175000-B-40.wav,non_stationary,15.0,228,data/mixtures\mix_non_stationary_helicopter_15dB_0186.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0186.wav,helicopter,4.985,15.0,0.0,1.0,0.0,1.0
2277-149874-0001.flac,2-96654-A-47.wav,non_stationary,15.0,229,data/mixtures\mix_non_stationary_aircraft_15dB_0187.wav,data/mixtures\clean_ref_non_stationary_aircraft_15dB_0187.wav,aircraft,7.04,15.0,0.0,1.0,0.0,1.0
2277-149897-0023.flac,2-37806-C-40.wav,non_stationary,15.0,230,data/mixtures\mix_non_stationary_helicopter_15dB_0188.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0188.wav,helicopter,3.31,15.0,0.0,1.0,0.0,1.0
2277-149896-0000.flac,5-215449-A-47.wav,non_stationary,15.0,231,data/mixtures\mix_non_stationary_aircraft_15dB_0189.wav,data/mixtures\clean_ref_non_stationary_aircraft_15dB_0189.wav,aircraft,6.59,15.0,0.0,1.0,0.0,1.0
2035-147960-0005.flac,4-125929-A-40.wav,non_stationary,15.0,232,data/mixtures\mix_non_stationary_helicopter_15dB_0190.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0190.wav,helicopter,6.585,15.0,0.0,1.0,0.0,1.0
2277-149874-0016.flac,2-37806-C-40.wav,non_stationary,15.0,233,data/mixtures\mix_non_stationary_helicopter_15dB_0191.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0191.wav,helicopter,5.325,15.0,0.0,1.0,0.0,1.0
2035-152373-0008.flac,2-96654-A-47.wav,non_stationary,15.0,234,data/mixtures\mix_non_stationary_aircraft_15dB_0192.wav,data/mixtures\clean_ref_non_stationary_aircraft_15dB_0192.wav,aircraft,6.665,15.0,0.0,1.0,0.0,1.0
2277-149896-0010.flac,1-47714-A-16.wav,non_stationary,15.0,235,data/mixtures\mix_non_stationary_wind_15dB_0193.wav,data/mixtures\clean_ref_non_stationary_wind_15dB_0193.wav,wind,5.275,15.0,0.0,1.0,0.0,1.0
2277-149896-0011.flac,5-215445-A-47.wav,non_stationary,15.0,236,data/mixtures\mix_non_stationary_aircraft_15dB_0194.wav,data/mixtures\clean_ref_non_stationary_aircraft_15dB_0194.wav,aircraft,4.465,15.0,0.0,1.0,0.0,1.0
2277-149896-0017.flac,3-246513-A-16.wav,non_stationary,15.0,237,data/mixtures\mix_non_stationary_wind_15dB_0195.wav,data/mixtures\clean_ref_non_stationary_wind_15dB_0195.wav,wind,4.985,15.0,0.0,1.0,0.0,1.0
2277-149897-0014.flac,2-37806-D-40.wav,non_stationary,15.0,238,data/mixtures\mix_non_stationary_helicopter_15dB_0196.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0196.wav,helicopter,4.62,15.0,0.0,1.0,0.0,1.0
2035-147961-0015.flac,1-51035-A-16.wav,non_stationary,15.0,239,data/mixtures\mix_non_stationary_wind_15dB_0197.wav,data/mixtures\clean_ref_non_stationary_wind_15dB_0197.wav,wind,2.785,15.0,0.0,1.0,0.0,1.0
2035-152373-0013.flac,2-106849-A-47.wav,non_stationary,15.0,240,data/mixtures\mix_non_stationary_aircraft_15dB_0198.wav,data/mixtures\clean_ref_non_stationary_aircraft_15dB_0198.wav,aircraft,20.47,15.0,0.0,1.0,0.0,1.0
2035-147960-0015.flac,3-154926-B-40.wav,non_stationary,15.0,241,data/mixtures\mix_non_stationary_helicopter_15dB_0199.wav,data/mixtures\clean_ref_non_stationary_helicopter_15dB_0199.wav,helicopter,1.56,15.0,0.0,1.0,0.0,1.0
2035-147961-0024.flac,1-51035-A-16.wav,non_stationary,15.0,242,data/mixtures\mix_non_stationary_wind_15dB_0200.wav,data/mixtures\clean_ref_non_stationary_wind_15dB_0200.wav,wind,3.81,15.0,0.0,1.0,0.0,1.0
2035-147960-0007.flac,5-160614-B-48.wav,impulsive,-5.0,243,data/mixtures\mix_impulsive_explosion_-5dB_0201.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0201.wav,explosion,4.6,-5.0,0.0,0.640677,0.0,1.0
2277-149896-0003.flac,1-115546-A-48.wav,impulsive,-5.0,244,data/mixtures\mix_impulsive_explosion_-5dB_0202.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0202.wav,explosion,2.84,-5.0,0.0,1.0,0.0,1.0
2277-149896-0027.flac,5-160614-F-48.wav,impulsive,-5.0,245,data/mixtures\mix_impulsive_explosion_-5dB_0203.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0203.wav,explosion,3.595,-5.0,0.0,0.280826,0.0,1.0
2277-149874-0018.flac,1-160563-A-48.wav,impulsive,-5.0,246,data/mixtures\mix_impulsive_explosion_-5dB_0204.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0204.wav,explosion,5.02,-5.0,0.0,0.221126,0.0,1.0
2035-147960-0015.flac,0a07b229-7d2b-4d2b-8f32-c94cbc7b1487_chan1_v1.wav,impulsive,-5.0,247,data/mixtures\mix_impulsive_artillery_-5dB_0205.wav,data/mixtures\clean_ref_impulsive_artillery_-5dB_0205.wav,artillery,1.56,-5.0,0.0,0.240548,0.0,1.0
2277-149896-0009.flac,aa284beb-9782-4a6a-b349-602493127f7a_v0.wav,impulsive,-5.0,248,data/mixtures\mix_impulsive_gunshot_-5dB_0206.wav,data/mixtures\clean_ref_impulsive_gunshot_-5dB_0206.wav,gunshot,5.815,-5.0,0.0,0.572034,0.0,1.0
2277-149896-0029.flac,0b4a7cf7-8f49-4efd-bab9-0a3102bc2fb4_chan1_v0.wav,impulsive,-5.0,249,data/mixtures\mix_impulsive_artillery_-5dB_0207.wav,data/mixtures\clean_ref_impulsive_artillery_-5dB_0207.wav,artillery,2.6,-5.0,0.0,0.365,0.0,1.0
2277-149897-0037.flac,0882e966-f18c-4fa3-a866-fe1ec26a72d5_v0.wav,impulsive,-5.0,250,data/mixtures\mix_impulsive_artillery_-5dB_0208.wav,data/mixtures\clean_ref_impulsive_artillery_-5dB_0208.wav,artillery,3.01,-5.0,0.0,0.826956,0.0,1.0
2277-149896-0025.flac,1a6c051f-185a-479c-957b-55259fcbf287_chan1_v0.wav,impulsive,-5.0,251,data/mixtures\mix_impulsive_gunshot_-5dB_0209.wav,data/mixtures\clean_ref_impulsive_gunshot_-5dB_0209.wav,gunshot,3.4,-5.0,0.0,0.398373,0.0,1.0
2277-149896-0020.flac,0a07b229-7d2b-4d2b-8f32-c94cbc7b1487_chan4_v1.wav,impulsive,-5.0,252,data/mixtures\mix_impulsive_artillery_-5dB_0210.wav,data/mixtures\clean_ref_impulsive_artillery_-5dB_0210.wav,artillery,5.285,-5.0,0.0,0.110666,0.0,1.0
2035-147960-0004.flac,0a07b229-7d2b-4d2b-8f32-c94cbc7b1487_chan0_v0.wav,impulsive,-5.0,253,data/mixtures\mix_impulsive_artillery_-5dB_0211.wav,data/mixtures\clean_ref_impulsive_artillery_-5dB_0211.wav,artillery,4.17,-5.0,0.0,0.141173,0.0,1.0
2277-149897-0024.flac,4-119647-C-48.wav,impulsive,-5.0,254,data/mixtures\mix_impulsive_explosion_-5dB_0212.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0212.wav,explosion,2.935,-5.0,0.0,0.558473,0.0,1.0
2277-149897-0016.flac,4-119647-C-48.wav,impulsive,-5.0,255,data/mixtures\mix_impulsive_explosion_-5dB_0213.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0213.wav,explosion,6.54,-5.0,0.0,0.439035,0.0,1.0
2035-147960-0014.flac,5-160614-F-48.wav,impulsive,-5.0,256,data/mixtures\mix_impulsive_explosion_-5dB_0214.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0214.wav,explosion,4.465,-5.0,0.0,0.229596,0.0,1.0
2277-149896-0002.flac,3-251617-A-48.wav,impulsive,-5.0,257,data/mixtures\mix_impulsive_explosion_-5dB_0215.wav,data/mixtures\clean_ref_impulsive_explosion_-5dB_0215.wav,explosion,4.835,-5.0,0.0,0.45304,0.0,1.0
2277-149896-0028.flac,8176af12-402d-4c0b-a2c3-9c0a8878ca8e_v1.wav,impulsive,-5.0,258,data/mixtures\mix_impulsive_gunshot_-5dB_0216.wav,data/mixtures\clean_ref_impulsive_gunshot_-5dB_0216.wav,gunshot,2.9,-5.0,0.0,1.0,0.0,1.0
2035-147961-0006.flac,cfe036af-d99f-46a5-8829-32a66b45be70_v1.wav,impulsive,-5.0,259,data/mixtures\mix_impulsive_gunshot_-5dB_0217.wav,data/mixtures\clean_ref_impulsive_gunshot_-5dB_0217.wav,gunshot,2.795,-5.0,0.0,0.830474,0.0,1.0
2277-149897-0028.flac,d31ded50-a23a-4ca0-b528-3fed60c7a647_chan0_v0.wav,impulsive,-5.0,260,data/mixtures\mix_impulsive_gunshot_-5dB_0218.wav,data/mixtures\clean_ref_impulsive_gunshot_-5dB_0218.wav,gunshot,3.625,-5.0,0.0,0.123436,0.0,1.0
